"","c.0.842965988787196..0.000550110105937054..0.239516016726728.."
"1",0.842965988787196
"2",0.000550110105937054
"3",0.239516016726728
"4",0.219806895233264
"5",0.050891527988364
"6",0.529984105266387
"7",0.111475391586923
"8",0.0886904885936938
"9",0.0395842064873972
"10",0.886977225964283
"11",0.106362907597562
"12",0.00143996870833485
"13",0.000873967291488364
"14",0.209417257403984
"15",0.0672743054428136
"16",0.115805195321282
"17",0.127434819017682
"18",0.0263899703253026
"19",0.0307052416366721
"20",0.161076430276481
"21",0.0446136443834954
"22",0.0194847901327886
"23",0.00295561144157301
"24",0.0405757673626768
"25",0.15263978768419
"26",0.0478102042055826
"27",0.15829724702033
"28",0.81474670680757
"29",0.00976955021733079
"30",0.173478024909446
"31",0.0742809257367353
"32",0.000777868696443537
"33",0.11673132189145
"34",0.0918936561879474
"35",0.11119868391754
"36",0.886817016935688
"37",0.0353911959624219
"38",0.277945815584333
"39",0.226089490457001
"40",0.27674802762254
"41",0.0930426429489332
"42",0.0958008366621788
"43",0.00315457987352892
"44",0.114854582836254
"45",0.127000083576776
"46",0.444240143550422
"47",0.0939581541386908
"48",0.36924212510633
"49",0.0186476683294452
"50",0.00988337200857797
"51",0.0151472734523851
"52",0.0911441981514732
"53",0.027366301142554
"54",0.00926135026116211
"55",0.21087017824762
"56",0.31527613240075
"57",0.76070846244988
"58",0.489129489094197
"59",0.0381731960406752
"60",0.000651317390183764
"61",0.157152666791494
"62",0.0120956139172756
"63",0.187303359751377
"64",0.603712383188947
"65",0.00128113062211976
"66",0.000748306577574089
"67",0.0301194495133907
"68",0.0174574619390652
"69",0.0895447961467646
"70",0.198560724729126
"71",0.208982244588299
"72",0.019471540010527
"73",0.610810743471889
"74",0.0709253200253321
"75",0.0222538711703941
"76",0.977946944001142
"77",0.212691235483282
"78",0.423180968514087
"79",0.00054764222672258
"80",0.300492619613352
"81",0.440497975657703
"82",0.0235405387954352
"83",0.000423024046315841
"84",0.0183690825300099
"85",0.320105715899711
"86",0.109262944511012
"87",0.0285044858053029
"88",0.954063839676747
"89",0.00618954632207588
"90",0.559042129119592
"91",0.0802290345289574
"92",0.602213751074012
"93",0.515416679056709
"94",0.151463472220152
"95",0.383288156560131
"96",0.158140031758779
"97",0.0708825780696524
"98",0.0355441084051443
"99",0.204078055231584
"100",0.55550617505831
"101",0.0805538547812225
"102",0.440126028212171
"103",0.717213771076916
"104",0.00211253425271435
"105",0.319629969809113
"106",0.0494193026948738
"107",0.127410887622832
"108",0.00175449900032687
"109",0.103398841828974
"110",0.0572864199337979
"111",0.295377216527653
"112",0.0515740104093211
"113",0.541978985994703
"114",0.255755858974598
"115",0.364593041129088
"116",0.0192513988388071
"117",0.107403391472169
"118",0.0199135400087998
"119",0.00678160334527429
"120",0.227478181949434
"121",0.188824596064263
"122",0.755988712837799
"123",0.141331692648744
"124",0.570283042293178
"125",0.155586942637262
"126",0.0581283729426652
"127",0.0272173251662227
"128",0.0329478478794317
"129",0.888099382536779
"130",0.0876875317830497
"131",0.0492015251738965
"132",0.581654829927362
"133",0.149954174557375
"134",0.0936870976492082
"135",0.0274717142146064
"136",0.645517934725558
"137",0.0366418244638395
"138",0.194342601299332
"139",0.0601092538590263
"140",0.0184950514809402
"141",0.0137237496150794
"142",0.00114724356748292
"143",0.515109670133641
"144",0.089645276882416
"145",0.069482717035514
"146",0.107629859134138
"147",0.00435917582934052
"148",0.39674991770733
"149",0.0377566912424873
"150",0.0172164581389492
"151",0.940678981684554
"152",0.0258963844944785
"153",0.0507939880446359
"154",0.0680081922974508
"155",0.245034283917325
"156",0.206906796995795
"157",0.0338608776126978
"158",0.0910817176112258
"159",0.0526045654860566
"160",0.982822755117836
"161",0.0392801437761283
"162",0.0674168154066001
"163",0.291105976976658
"164",0.054700087625428
"165",0.0168382959910073
"166",0.0589507637793934
"167",0.0358712659099132
"168",0.286614534887211
"169",0.349969642107307
"170",0.0158560689813718
"171",0.000470248094440754
"172",0.153539648977579
"173",0.243166613060115
"174",0.0309643222008407
"175",0.374265321151859
"176",0.0210770736642443
"177",0.367091932480001
"178",0.0132198619197221
"179",0.0556540518853747
"180",0.0963116825040763
"181",0.047539689499762
"182",0.208194920587054
"183",0.000423089546636298
"184",0.170028464748943
"185",0.346117955403426
"186",0.194032208609194
"187",0.187155600345373
"188",0.0753409268253804
"189",0.727058141747165
"190",0.0159076088255683
"191",0.0185471401066884
"192",0.00517053061576716
"193",0.338796999099671
"194",0.000744064680355407
"195",0.156792699037609
"196",0.194612147641396
"197",0.0303344341433632
"198",0.0344036718582828
"199",0.892945313762678
"200",0.00275047241056915
